//
// Definitions:
//
186,000 mps: ^^It's not just a good idea -- It's the law.
A.A.A.A.A.:  ^^An organization for drunks who drive
Hurewitz's Memory Principle:^^The chance of forgetting something is directly proportional to.....to........uh..............
Hussein's Law of Conservation:^^Nuclear material has no dimensions or physical location. ^Therefore it cannot be created, destroyed, or found.
Inskip's Rules:^^1: Don't sweat the small stuff.^2: It's all small stuff.
It is only after turning in your notice that you find:^^-- you were in line for a promotion, and; ^-- new early retirement benefits will soon be announced.
Jacquin's Postulate on Democratic Government:^^No man's life, liberty, or property are safe while the legislature is in session.
Jenkinson's Law:^^It won't work.
Jill's Discovery:^^You can find love on the tennis court but it's more comfortable on the golf course.
John Crow's Iron Law:^^Prosperity yesterday, prosperity tomorrow, but hardship today.
Jones' First Law:^^Anyone who makes a significant contribution to any field of endeavor, and stays in that field long enough, becomes an obstruction to its progress -- in direct proportion to the importance of their original contribution.
Jones' Motto:^^Friends may come and go... ^enemies accumulate.
Jones' Principle:^^Needs are a function of what other people have.
Katz's Law:^^Man and nations will act rationally when all other possibilities have been exhausted.
Katz's Law:^^Men and women will act rationally when all other possibilities have been exhausted.
Kelly-Bootle's Law of Programming:^^The sooner you start coding, the longer it is going to take.
Kelly-Bootle's pith poor law:^^Terseness is not enough.
Ketterling's Law:^^Logic is an organized way of going wrong with confidence.
Kingston's Koan:^^Trust your computer but not its programmer.
Kirkland's First Law:^^Never bet your bladder against a brewery.
Kirkland's Second Law:^^Never argue with a man who buys ink by the barrel.
Kitman's Law:^^Pure drivel tends to drive away ordinary drivel.
Kitman's Law:^^Ordinary drivel is driven from the TV by pure drivel.
Klipstein's Law:^^Tolerances will accumulate unidirectionally toward maximum difficulty of assembly.
Klipstein's Observation:^^Any product cut to length will be too short.
Klipstein's Lament:^^All warranty and guarantee clauses are voided by payment of the invoice.
Knebel's Knews:^^Smoking is the leading cause of statistics.
Knight's Law:^^Life is what happens to you while you are making other plans.
Korman's Law:^^Resisting temptation is easier when you think you'll get another chance later on.^^Korman's conclusion:^^The trouble with resisting temptation is it may never come your way again.
Krueger's Observation:^^A taxpayer is someone who does not have to take a civil service exam in order to work for the government.
Kushner's Law:^^The chances of anybody doing anything are inversely proportional to the number of other people who are in a position to do it instead.
La Rule Lindros:^^A professional athlete's diplomatic skills are inversly proportional to his scoring ability.
Langin's Law:^^If things were left to chance, they'd be better.
Langsam's Law:^^Everything depends.
Laslo's Chinese Relativity Axiom:^^No matter how great your triumphs or how tragic your defeats -- one billion Chinese couldn't care less.
Lebowitz Law:^^Never let your children mix drinks.^^It's unseemly and they use too much vermouth.
Lee's Lament:^^Pars come and pars go but double bogies go on forever.
Leibowitz's Rule:^^When hammering a nail, you will never hit your finger if you hold the hammer with both hands.
Lennon's Law:^^Life is what happens while you are making other plans. - Thomas la Mance
Levinger's Law of Inevitable Revision:^^They don't know what they want, until you give them what they asked for. - J. E. Levinger
Levinger's Law of Project Duration:^^Everything takes longer than you think. - J. E. Levinger
Levy's Eighth Law:^^No amount of genius can overcome a preoccupation with detail.^^Strong's Reply:^^Genius cannot be fruitful without due consideration and attention to detail.
Lewis' Law:^^No matter how long or hard you shop for an item, after you've bought it, it will be on sale somewhere cheaper.
Lewis' Law:^^People will buy anything that's one to a customer. - Sinclair Lewis
Liebling's Truth:^^Freedom of the press belongs to those who own one. - A.J. Liebling
Lord Falkland's Rule:^^When it is not necessary to make a decision, it is necessary not to make a decision.
Lowery's Law:^^If it jams -- force it.^^If it breaks, it needed replacing anyway.
Lubarsky's Law of Cybernetic Entomology:^^There's always one more bug.
Lyall's Fundamental Observation:^^The most important leg of a three legged stool is the one that's missing.
Lyall's Conjecture:^^If a computer cable has one end, then it has another.
Lyall's Regret:^^Waist not, diet not.
Lynch's Law:^^When the going gets tough, everybody leaves.
MacDonald's Second Law:^^Consultants are mystical people who ask a company for a number and give it back to them.
Maier's Law:^^If the facts do not conform to the theory, they must be disposed of.
Maier's Second Law:^^The bigger the theory, the better.
Main's Law:^^For every action there is an equal and opposite government program.
Malek's Law:^^Any simple idea will be worded in the most complicated way.
Manly's Maxim:^^Logic is a systematic method of coming to the wrong conclusion with confidence.
Mark's mark:^^Love is a matter of chemistry;^^Sex is a matter of physics.
Mathis Rule:^^It is bad luck to be superstitious. - Andrew Mathis
Matilda's Sub-Committee Law:^^If you leave the room, you're elected.
Matz's Medication Rule:^^A drug is that substance which, when injected into a rat, will produce a scientific report.
Matz's warning:^^Beware of the physician who is great at getting out of trouble.
Maugham's Thought:^^Only a mediocre person is always at his best.
Maxey's Maxim:^^No matter what happens, there is always someone who knew it would.
McClaughry's Codicil:^^To make an enemy, do someone a favour.
McFee's McFact:^^Matter can neither be created nor destroyed. ^However, it can be lost.
McGowan's Madison Avenue Axiom:^^If an item is advertised as "under $50", you can bet it's not $19.95.
Medwar's Metarule:^^The human mind treats a new idea the way the human body treats a new protein -- it rejects it.
Meisch's Observation:^^Behind every successful businessman there stands a woman in a mink coat;^behind every successful businesswoman, there lies an emaciated husband.^Emaciated is sometimes spelled 'emasculated'.
Meisch's Trial Balance:^^All accountants will usually charge a very modest fee until they explain to you that your books are unusually complex.^^No auditor will ever accept a simple, straightforward explanation.
Mencken's Metalaw:^^For every human problem, there is a neat, simple solution;^^and it is always wrong.
Merkin's Maxim:^^When in doubt, predict that the trend will continue.
Merkin's Maxim:^^When in doubt, predict that the present trend will continue.
Meyer's Law:^^In all emotional conflicts, the thing you find hardest to do is the thing you should do. - John D. MacDonald
Miesch's Laws of Dieting:^^1.  If you enjoy eating it, your wife will never cook it for you. ^2.  If you don't like it, your wife will serve it three times a week on the premise that it is good for you. ^3.  If you get to like it, your wife will take it off the menu. ^4.  Happily married fat men are a rarity.
Miesch's Quandry:^^You can't out-drink a person who isn't drinking but you can outlive a person who isn't living.
Miesch's Re-Tort:^^When your lawyer tells you it's impossible or illegal,^he's just testing you out to see how much he can charge you for making your wished come true.
Miller's Law:^^You cannot tell how deep a puddle is until you step in it.
Mitchell's Law of Committees:^^Any simple problem can be made insoluble if enough meetings are held to discuss it.
Moer's truism:^^The trouble with most jobs is the job holder's resemblence to being one of a sled dog team. No one gets a change of scenery except the lead dog.
Moffat's Law:^^Any fundamental theory of physics is beautiful. ^If it isn't, it's wrong. - John Moffat
Mollison's Bureaucracy Hypothesis:^^If an idea can survive a bureaucratic review and be implemented it wasn't worth doing.
Morton's Law:^^If rats are experimented on, they will develop cancer.
